amt,category,merchant,state,gender,city_pop,age,unix_time,distance_km,risk_score,risk_bucket,is_fraud
428.9100036621094,travel,"fraud_Kunze, Larkin and Mayert",MO,M,964,45,1363466736,81.93312,0.7073336559845289,High,0
158.57000732421875,kids_pets,"fraud_Pouros, Walker and Spencer",IL,F,1810,45,1370114350,82.86396,0.25269665445347,Medium,0
141.02999877929688,home,"fraud_Schiller, Blanda and Johnson",MS,M,2870,21,1370443803,46.435383,0.1494067641264501,Low,0
8.68,shopping_net,"fraud_Romaguera, Cruickshank and Greenholt",NY,F,69,28,1349471053,59.84102,0.2015434665026736,Medium,0
84.29000091552734,home,"fraud_Koss, Hansen and Lueilwitz",SD,M,1126,39,1362352362,106.25092,0.1801332283234241,Medium,0
128.07,shopping_pos,"fraud_Willms, Kris and Bergnaum",SD,M,52,29,1339581291,28.941195,0.3483487989876765,Medium,0
29.12,health_fitness,"fraud_Hills, Hegmann and Schaefer",IL,M,2092,57,1348771844,38.43215,0.1307309889486552,Low,0
72.94999694824219,entertainment,fraud_Cummerata-Hilpert,WI,M,1690,44,1356046916,68.53097,0.1504953734323426,Medium,0
8.510000228881836,misc_pos,fraud_Kemmer-Buckridge,MN,F,399,43,1368637924,37.57898,0.1035474049842836,Low,0
6.76,shopping_pos,"fraud_Schuppe, Nolan and Hoeger",AZ,M,759,62,1337588586,51.86847,0.3262234251596824,Medium,0
4.090000152587891,shopping_pos,fraud_Dooley Inc,OH,F,31394,23,1368905630,128.24924,0.2465894867012465,Medium,0
124.9,grocery_pos,fraud_Rau and Sons,IL,F,1807,44,1338461283,136.54082,0.3678878914739352,Medium,0
4.75,shopping_net,"fraud_Labadie, Treutel and Bode",MD,F,718,34,1333226667,84.48396,0.2508285015990625,Medium,0
75.39,personal_care,fraud_Bartoletti and Sons,PA,M,1762,57,1340230400,76.929886,0.1611873929132109,Medium,0
24.229999542236328,shopping_pos,"fraud_Okuneva, Schneider and Rau",ME,M,18760,85,1326354924,42.22324,0.2814107952613712,Medium,0
66.29000091552734,food_dining,fraud_Zboncak LLC,ME,M,3224,22,1361622306,14.534003,0.082375666546085,Low,0
3.289999961853028,shopping_pos,fraud_Mayert Group,OH,M,192805,56,1365821059,32.41437,0.4713546633382655,High,0
118.41999816894533,kids_pets,fraud_Hilpert-Conroy,IN,F,1228,29,1368884872,125.90444,0.1311629889548204,Low,0
5.269999980926514,misc_net,fraud_Volkman Ltd,NJ,M,804,54,1357270234,19.362783,0.3489902645678124,Medium,0
12.130000114440918,misc_net,fraud_Dooley-Thompson,NY,F,6460,59,1343984287,37.917923,0.2343434891057192,Medium,0
9.489999771118164,shopping_net,"fraud_Ruecker, Beer and Collier",IL,F,1617,29,1361717208,83.35998,0.1150807906802952,Low,0
71.29000091552734,health_fitness,"fraud_Hermiston, Pacocha and Smith",MT,M,286,30,1333666954,38.908493,0.1524275207819062,Medium,0
100.7699966430664,personal_care,fraud_Bins-Howell,ND,F,77,30,1365968118,15.476106,0.1632066760095255,Medium,0
84.13999938964844,grocery_net,fraud_Dach-Borer,NH,M,7430,64,1355547574,19.349564,0.2539303207370806,Medium,0
76.66000366210938,gas_transport,fraud_Sporer Inc,NY,F,69,28,1344758095,37.42499,0.3096523356478904,Medium,0
14.489999771118164,entertainment,fraud_Johns Inc,IL,F,725,46,1333644899,121.30326,0.1215088842963514,Low,0
68.16999816894531,gas_transport,"fraud_Christiansen, Goyette and Schamberger",NE,M,206,52,1362875823,82.50271,0.3632170055416177,Medium,0
4.33,shopping_pos,fraud_Jast-McDermott,NE,F,493,79,1348129568,107.09469,0.3855318937389684,Medium,0
9.18000030517578,shopping_pos,fraud_Macejkovic-Lesch,KS,F,215,51,1371005261,38.247135,0.3925517743094148,Medium,0
150.5800018310547,shopping_pos,"fraud_Baumbach, Hodkiewicz and Walsh",PA,F,1472,78,1360460795,122.596855,0.5092462163523866,High,0
77.70999908447266,home,fraud_Stark-Koss,MO,M,1201,40,1370175618,77.745834,0.1041885540353025,Low,0
42.9,misc_net,fraud_Koelpin and Sons,DC,M,601723,48,1335832703,83.007805,0.2614837417093036,Medium,0
16.239999771118164,kids_pets,fraud_Bode-Rempel,TX,M,911,49,1355927084,92.88436,0.1143174646273667,Low,0
117.33999633789062,grocery_pos,fraud_Bailey-Morar,WV,F,630,60,1366534288,23.888973,0.3319373435673535,Medium,0
80.23999786376953,gas_transport,"fraud_Tillman, Dickinson and Labadie",MA,M,1506,60,1367377391,60.98104,0.3644080133226935,Medium,0
56.88999938964844,grocery_net,fraud_Murray Ltd,FL,F,217,29,1341909010,58.555473,0.1704799481324846,Medium,0
55.84000015258789,home,"fraud_Wuckert, Wintheiser and Friesen",PA,F,3688,31,1345394802,8.964211,0.12506117790802,Low,0
144.16000366210938,kids_pets,fraud_Hammes-Beatty,PA,F,922,47,1365626518,103.96809,0.2493756620826575,Medium,0
74.77999877929688,gas_transport,"fraud_Schaefer, Maggio and Daugherty",TN,M,158701,42,1363163117,133.47919,0.2681528264355226,Medium,0
108.65,grocery_pos,fraud_Lockman Ltd,GA,M,419,29,1354602766,96.84698,0.2899865571840334,Medium,0
34.31999969482422,food_dining,"fraud_Langosh, Wintheiser and Hyatt",NY,F,207,57,1368211991,92.504295,0.1362828057870231,Low,0
6.329999923706055,kids_pets,fraud_Hilpert-Conroy,VA,F,1970,34,1369514684,106.344284,0.2206672146561604,Medium,0
1.18,misc_net,"fraud_Stehr, Jewess and Schimmel",VA,F,1051,42,1336799756,108.60166,0.525392603925082,High,0
82.37999725341797,entertainment,"fraud_Larkin, Stracke and Greenfelder",MN,F,753116,48,1369148740,107.38079,0.0951037169062065,Low,0
32.75,misc_pos,fraud_Thiel PLC,NJ,M,3279,41,1364600636,78.72431,0.1163545279244244,Low,0
1.100000023841858,personal_care,"fraud_Lubowitz, Terry and Stracke",FL,M,14742,26,1356628785,58.30062,0.1797065567209917,Medium,0
2.390000104904175,shopping_net,fraud_Lemke-Gutmann,OR,M,841711,56,1356256574,119.227905,0.3554663895014576,Medium,0
3.7300000190734863,shopping_net,"fraud_Streich, Dietrich and Barton",NE,F,1789,38,1365186335,79.39308,0.2291569770153797,Medium,0
136.49000549316406,home,"fraud_Moore, Williamson and Emmerich",ME,M,3224,21,1344035041,77.97938,0.2501141224458894,Medium,0
83.66,entertainment,fraud_Abbott-Rogahn,GA,M,1841,44,1349128281,89.615685,0.1512840553995711,Medium,0
21.479999542236328,home,fraud_Gaylord-Powlowski,WI,M,5196,42,1358033299,30.87921,0.1753248050232876,Medium,0
35.16,health_fitness,"fraud_Swaniawski, Nitzsche and Welch",WV,F,836,38,1350944157,6.6068554,0.1476786403460268,Low,0
68.05999755859375,entertainment,fraud_Beier LLC,IL,M,928,34,1362869152,54.645523,0.1301561041127995,Low,0
15.920000076293944,personal_care,fraud_Kautzer and Sons,NJ,M,13835,52,1356546999,47.3271,0.1482431881648117,Low,0
23.34,home,fraud_Renner Ltd,AL,F,67082,49,1340581965,133.1588,0.1893729300966919,Medium,0
109.26000213623048,entertainment,fraud_Spencer PLC,WV,F,21902,39,1358103499,71.62393,0.19312225170754,Medium,0
3.5799999237060547,personal_care,fraud_Gottlieb-Hansen,MN,M,1087,56,1356880745,51.417576,0.1423171866422502,Low,0
64.89,gas_transport,fraud_Corwin-Collins,CT,F,2376,46,1351857598,57.423443,0.2759415603677528,Medium,0
63.65999984741211,entertainment,"fraud_Runolfsdottir, Mueller and Hand",TX,M,686,39,1356561360,126.23799,0.143465979207461,Low,0
6.73,home,fraud_White and Sons,LA,F,6581,55,1338153157,84.044586,0.2608844970926953,Medium,0
26.399999618530277,health_fitness,"fraud_Hintz, Bauch and Smith",NY,M,17867,21,1356821383,52.937744,0.1289375358998956,Low,0
5.010000228881836,entertainment,fraud_Thiel-Thiel,AL,M,15647,71,1341550119,85.053314,0.4203756243198192,High,0
12.5600004196167,food_dining,"fraud_Konopelski, Schneider and Hartmann",MO,F,760,34,1361737763,51.267784,0.1618461454750927,Medium,0
12.220000267028809,entertainment,"fraud_Welch, Rath and Koepp",TX,F,34153,23,1331418829,118.20154,0.2047166998295249,Medium,0
19.270000457763672,personal_care,"fraud_Hahn, Bahringer and McLaughlin",MI,F,3104,37,1330126390,116.61071,0.1767216175147925,Medium,0
482.0400085449219,misc_net,fraud_Zemlak Group,MN,F,753116,47,1326612807,119.16241,0.9189331550919236,High,0
327.3299865722656,misc_net,fraud_Donnelly PLC,WV,F,642,72,1341104702,64.373825,0.8004447240632343,High,0
39.44,home,fraud_Beier and Sons,IA,F,53,47,1354485374,45.16961,0.169707962408796,Medium,0
47.27000045776367,kids_pets,fraud_Weimann-Lockman,SC,F,4913,53,1366328266,85.78555,0.1594314330562397,Medium,0
90.8499984741211,gas_transport,"fraud_Streich, Hansen and Veum",OH,F,4512,26,1346394106,82.56348,0.3254811204083325,Medium,0
52.20000076293945,entertainment,fraud_Morissette LLC,MI,M,673342,52,1342674575,79.55271,0.3108746556354057,Medium,0
52.790000915527344,personal_care,fraud_Marvin-Lind,CT,F,647,32,1355418790,90.4123,0.0874471848528574,Low,0
6.820000171661377,shopping_pos,"fraud_Weimann, Kuhic and Beahan",NY,M,38912,58,1354607382,70.396324,0.3168390411506488,Medium,0
37.38999938964844,grocery_net,fraud_Hills-Olson,WY,M,19408,25,1331699315,62.67942,0.2628118896254636,Medium,0
2.55,food_dining,"fraud_Lakin, Ferry and Beatty",IL,F,324,43,1339939566,79.44073,0.1831614356353705,Medium,0
3.32,food_dining,fraud_Kuphal-Toy,TX,M,248858,48,1335877426,97.43547,0.1717479803063067,Medium,0
9.49,personal_care,fraud_Baumbach Ltd,AL,M,493806,39,1349904121,103.093185,0.1614510561153325,Medium,0
32.88999938964844,grocery_net,fraud_Bahringer-Larson,OH,F,31394,23,1364528941,63.134098,0.2321548891022732,Medium,0
41.86,home,"fraud_Wuckert, Wintheiser and Friesen",MI,M,24840,59,1350416595,87.81339,0.1651892562349194,Medium,0
16.68000030517578,home,"fraud_O'Reilly, Mohr and Purdy",MS,F,1923,60,1371140748,106.67134,0.116920407653792,Low,0
46.61000061035156,grocery_pos,"fraud_Schumm, Bauch and Ondricka",MI,M,128715,25,1371618412,56.36649,0.3110097971856625,Medium,0
74.94,gas_transport,fraud_Rodriguez Group,WI,M,153,57,1338683507,64.30014,0.423753858338853,High,0
75.87999725341797,health_fitness,"fraud_Haley, Batz and Auer",WI,M,1360,35,1355920758,99.081154,0.0926821221556472,Low,0
53.27999877929688,kids_pets,fraud_Bode-Schuster,MS,M,595,39,1343346311,70.28871,0.1625454626906582,Medium,0
81.8499984741211,grocery_pos,fraud_Barton Inc,NY,F,69,27,1327664331,60.222538,0.3284180109863298,Medium,0
75.83,gas_transport,fraud_Torp-Labadie,TN,F,5577,54,1353491849,109.82981,0.3056430365866289,Medium,0
79.39,grocery_net,"fraud_Tromp, Kerluke and Glover",TX,F,18128,28,1336287895,77.43399,0.2049907757091794,Medium,0
66.69999694824219,gas_transport,"fraud_Jenkins, Hauck and Friesen",MN,F,771,48,1371367712,37.331844,0.2592843221422097,Medium,0
61.09000015258789,gas_transport,fraud_Huels-Nolan,CA,M,1241364,60,1345362544,97.59842,0.2578637000231609,Medium,0
5.96999979019165,food_dining,"fraud_Bahringer, Osinski and Block",GA,F,165556,21,1326471623,102.17097,0.1537438161748587,Medium,0
5.55,misc_net,"fraud_Bernier, Volkman and Hoeger",MS,F,1923,59,1338021232,91.22081,0.2868897112694943,Medium,0
5.690000057220459,personal_care,fraud_Kub PLC,IL,M,1512,16,1356725761,39.735973,0.181862977538209,Medium,0
1.4299999475479126,shopping_pos,"fraud_Daugherty, Pouros and Beahan",AR,F,4074,44,1359570152,77.11938,0.307410844053728,Medium,0
54.6,grocery_net,fraud_Trantow PLC,OR,M,641,25,1334484980,23.322895,0.1724692344113946,Medium,0
1.9800000190734863,entertainment,fraud_Johns-Hoeger,NM,M,18408,47,1370627076,45.10519,0.1585871161681453,Medium,0
7.8,shopping_net,fraud_Fisher Inc,ND,F,77,29,1350944877,66.46803,0.203109569714445,Medium,0
6.929999828338623,shopping_net,"fraud_Romaguera, Cruickshank and Greenholt",MS,F,19685,35,1358725397,60.45915,0.1998187614768646,Medium,0
12.65999984741211,personal_care,fraud_Abbott-Steuber,AR,M,11253,62,1357516434,84.95991,0.147085575712087,Low,0
69.91000366210938,food_dining,fraud_Harris Group,PA,M,1102,29,1332699329,79.87296,0.1629176214662969,Medium,0
6.909999847412109,home,"fraud_Cole, Hills and Jewess",CA,F,107941,27,1332618034,36.720356,0.2542813967230593,Medium,0
130.55999755859375,home,"fraud_Wuckert, Wintheiser and Friesen",SC,M,46944,77,1333836156,104.614395,0.2731746807884488,Medium,0
41.34,entertainment,fraud_Spencer PLC,MS,M,1414,61,1335991481,71.07706,0.1506919203527929,Medium,0
1.5199999809265137,misc_net,fraud_Koelpin and Sons,WI,M,9679,29,1369611944,62.929443,0.2149360987471867,Medium,0
96.1500015258789,home,fraud_Wuckert-Goldner,AR,M,1383,53,1370017046,47.637043,0.1096122903502548,Low,0
41.27999877929688,gas_transport,"fraud_Robel, Cummerata and Prosacco",MI,M,96942,54,1346995804,100.44642,0.3687935778099023,Medium,0
30.729999542236328,personal_care,fraud_Reichel LLC,TN,M,9496,27,1370204996,43.670605,0.1232241096118854,Low,0
70.80999755859375,health_fitness,fraud_Kertzmann LLC,TN,F,87124,32,1356101198,88.81605,0.0971675327980789,Low,0
78.26000213623047,gas_transport,"fraud_Christiansen, Goyette and Schamberger",KY,M,564,23,1362549328,12.756384,0.3612508389334092,Medium,0
9.90999984741211,misc_pos,"fraud_Boehm, Predovic and Reinger",MI,M,128715,24,1354633526,14.797061,0.0971002286658822,Low,0
3.84,health_fitness,"fraud_Swaniawski, Nitzsche and Welch",VA,M,207410,35,1351121443,66.98366,0.2177549710299861,Medium,0
135.5399932861328,misc_net,"fraud_Moore, Dibbert and Koepp",WA,M,895,20,1341151772,19.945217,0.1217530955339232,Low,0
48.96,gas_transport,fraud_Cummerata-Jones,TX,M,1595797,23,1338364304,97.863594,0.2738031407428655,Medium,0
53.58000183105469,grocery_pos,fraud_Kuhic Inc,OH,F,31394,22,1327036246,44.06156,0.4169470631011539,High,0
17.399999618530273,health_fitness,fraud_Fadel-Hilpert,MN,M,140,77,1326469198,118.3347,0.109920546331516,Low,0
28.8799991607666,misc_pos,fraud_Kemmer-Buckridge,OH,M,341,41,1363515225,116.43051,0.1834149707776828,Medium,0
33.06999969482422,personal_care,fraud_Wilkinson LLC,MO,F,1847,31,1365284205,66.25147,0.1326436846660406,Low,0
55.66,entertainment,fraud_Goldner-Lemke,AL,M,653,53,1340040550,104.94444,0.0911916352202489,Low,0
58.43999862670898,food_dining,"fraud_Feil, Hilpert and Koss",PA,M,1140,33,1363554088,61.499687,0.1303924078282662,Low,0
167.36000061035156,kids_pets,fraud_Beer-Jast,IL,M,2135,59,1368998307,91.93772,0.2512612259419051,Medium,0
55.630001068115234,grocery_pos,fraud_Schamberger-O'Keefe,NY,F,4895,60,1330413352,91.090965,0.3054216323260438,Medium,0
24.82999992370605,health_fitness,fraud_Thompson-Gleason,CA,M,633,92,1366671503,64.98095,0.1197876010796252,Low,0
13.63,health_fitness,fraud_Shields-Wunsch,MO,F,1631,66,1337089763,83.96892,0.1180794817130006,Low,0
59.27,gas_transport,"fraud_Robel, Cummerata and Prosacco",MS,F,1923,59,1340958881,69.60586,0.2998331122998146,Medium,0
47.76,misc_pos,fraud_Flatley Group,NY,M,1858,35,1354445198,44.13182,0.1882595731523167,Medium,0
3.0899999141693115,personal_care,fraud_Parker-Kunde,MN,M,1022298,42,1330885358,68.915215,0.249080498768504,Medium,0
104.77999877929688,grocery_pos,fraud_Hackett-Lueilwitz,NE,F,1789,37,1356225265,60.55211,0.429916158445263,High,0
7.730000019073486,misc_net,fraud_Corwin-Gorczany,MT,F,743,47,1356863519,32.539352,0.237963745104145,Medium,0
57.68000030517578,gas_transport,"fraud_Raynor, Reinger and Hagenes",TX,F,579,73,1331551674,35.8341,0.3247105038587581,Medium,0
2.51,shopping_net,"fraud_Heathcote, Yost and Kertzmann",MO,F,1847,30,1334952957,114.95432,0.2908268664137168,Medium,0
70.33000183105469,gas_transport,fraud_Huels-Nolan,MS,M,2870,21,1368187090,90.11486,0.2458553088056211,Medium,0
24.270000457763672,home,"fraud_Gutmann, McLaughlin and Wiza",PA,F,328,36,1367162400,110.77393,0.1131513878097,Low,0
437.33,travel,"fraud_Monahan, Hermann and Johns",NC,M,885,31,1348853531,73.58793,0.6382285326552756,High,0
106.7300033569336,grocery_pos,fraud_Kunze Inc,PA,F,489,62,1325932580,80.07321,0.3750284731903164,Medium,0
48.38999938964844,food_dining,"fraud_Konopelski, Schneider and Hartmann",OH,F,22305,79,1328375200,62.89969,0.1141364630184959,Low,0
112.27,shopping_net,"fraud_Romaguera, Cruickshank and Greenholt",MS,M,1196,61,1354352683,110.52509,0.2688978354363232,Medium,0
3.869999885559082,shopping_net,fraud_Kerluke-Abshire,WV,F,21902,38,1329307225,47.468548,0.1943145582686339,Medium,0
45.060001373291016,kids_pets,fraud_Goyette-Gerhold,MA,F,2121,46,1364051079,75.78642,0.0989094102557317,Low,0
65.25,gas_transport,fraud_Harris Inc,IN,F,350,64,1326966318,59.456448,0.3206259107110127,Medium,0
11.83,misc_net,fraud_Kuhn LLC,NJ,M,30770,26,1353814396,78.64691,0.2941348646375367,Medium,0
74.2699966430664,home,"fraud_Gutmann, McLaughlin and Wiza",MO,M,35439,34,1347296756,122.22687,0.1182059143646552,Low,0
9.949999809265137,entertainment,fraud_Bauch-Blanda,TX,F,5908,58,1366527653,137.64145,0.2661653918499411,Medium,0
34.630001068115234,health_fitness,fraud_Dietrich-Fadel,AL,M,71463,30,1330105088,80.58535,0.0885481333645748,Low,0
42.25,health_fitness,"fraud_Mante, Luettgen and Hackett",NC,M,238602,26,1346186367,122.23756,0.1316551012068841,Low,0
125.45,grocery_pos,fraud_Doyle Ltd,TX,F,178,36,1349086557,75.905,0.3666484742833711,Medium,0
64.04,kids_pets,fraud_Lubowitz-Walter,MO,F,9512,46,1335479449,34.93042,0.1899622967953229,Medium,0
7.800000190734863,shopping_pos,fraud_Turner and Sons,MI,M,937,61,1355466952,116.208015,0.3009495295501433,Medium,0
1.5399999618530271,shopping_net,fraud_Lemke-Gutmann,WV,M,571,52,1355366397,84.72915,0.5206523222467182,High,0
7.09,shopping_net,"fraud_Mosciski, Ziemann and Farrell",CA,F,337,64,1336018399,83.39369,0.4331015975413873,High,0
10.59000015258789,kids_pets,"fraud_Lang, Towne and Schuppe",NY,M,397,88,1354821537,73.95103,0.1953915935193903,Medium,0
48.02999877929688,kids_pets,fraud_Bednar PLC,VT,M,970,26,1366814454,56.676037,0.0936789233251022,Low,0
86.48999786376953,entertainment,"fraud_Schaefer, Fay and Hilll",PA,M,1770,25,1356905267,40.53494,0.1534667603248063,Medium,0
184.03,grocery_pos,"fraud_Moen, Reinger and Murphy",CA,F,94014,33,1336794490,74.61305,0.5996417122357484,High,0
56.040000915527344,kids_pets,fraud_Fahey Inc,KY,M,1565,51,1369498208,100.11958,0.0891601322547522,Low,0
65.01000213623047,personal_care,fraud_Bins-Howell,NY,F,3255,41,1354974053,26.846266,0.0973766580591223,Low,0
26.24,home,"fraud_Durgan, Gislason and Spencer",NV,M,4290,29,1334682066,49.638012,0.1227097604491895,Low,0
5.739999771118164,shopping_net,fraud_Price Inc,OH,F,1443,57,1346319036,68.779564,0.332902319426244,Medium,0
10.35,food_dining,fraud_Ernser-Lynch,GA,F,165556,21,1340557782,131.79678,0.1213145261439504,Low,0
45.64,gas_transport,fraud_Corwin-Collins,ID,M,129,53,1352698904,47.24517,0.3540288472623006,Medium,0
149.27,food_dining,fraud_Deckow-Dare,NJ,M,3279,40,1338493672,24.716562,0.2385047067126657,Medium,0
6.179999828338623,shopping_pos,fraud_Conroy Ltd,TX,M,1897,67,1367048842,45.315468,0.311317443289721,Medium,0
8.12,shopping_net,fraud_Predovic Inc,MN,M,914,75,1349350952,113.19258,0.2800407308242092,Medium,0
74.27,gas_transport,fraud_Corwin-Collins,NY,M,11250,41,1336559128,111.25944,0.3016471342646763,Medium,0
72.69999694824219,food_dining,fraud_Haag-Blanda,MO,F,927396,60,1363663628,26.71968,0.3126545808472046,Medium,0
10.100000381469728,home,fraud_Streich Ltd,KS,F,215,51,1356040345,69.572334,0.2129278180999379,Medium,0
30.15999984741211,food_dining,"fraud_McCullough, Hudson and Schuster",MI,M,680,53,1358623753,79.43963,0.1298606091959429,Low,0
2.150000095367432,misc_net,fraud_Kerluke PLC,SC,F,1523,35,1363675830,60.016754,0.3166629460801531,Medium,0
9.5600004196167,misc_pos,"fraud_Boehm, Predovic and Reinger",WA,F,149,42,1371424665,103.40392,0.161400933935241,Medium,0
26.989999771118164,health_fitness,"fraud_Hintz, Bauch and Smith",NY,M,176,55,1330187522,70.95922,0.0999412568069709,Low,0
60.87,gas_transport,"fraud_Eichmann, Bogan and Rodriguez",SD,F,63,50,1351230756,9.783071,0.4047488859185226,High,0
37.59999847412109,food_dining,fraud_Jakubowski Group,TX,M,3202,20,1328198872,102.857185,0.1023729187803356,Low,0
24.780000686645508,kids_pets,fraud_Hoppe-Parisian,OK,M,7163,37,1344623702,85.80523,0.1694195307082145,Medium,0
1.64,personal_care,"fraud_Lubowitz, Terry and Stracke",MD,M,5848,38,1338901564,36.37172,0.1887863620580255,Medium,0
12.6,entertainment,fraud_Donnelly LLC,OH,M,2274,75,1338045644,55.001534,0.1194269141877258,Low,0
4.199999809265137,entertainment,fraud_Kilback and Sons,NY,M,2258,82,1344620245,93.0959,0.1565361515803359,Medium,0
